id,last_scraped,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,host_is_superhost,instant_bookable,number_of_reviews,review_scores_rating,availability_365,calculated_host_listings_count
773986152579469677,2023-12-14,Kensington-Cedar Cottage,49.2454134,-123.0685798,Entire home/apt,10,1.5 baths,4,$120.00,1,FALSE,TRUE,22,4.36,330,1
774014779684964119,2023-12-13,Kitsilano,49.27029,-123.17846,Entire home/apt,2,1 bath,1,$146.00,3,TRUE,FALSE,29,4.86,81,1
774016316410218305,2023-12-14,Mount Pleasant,49.26406,-123.0908,Entire home/apt,2,1 bath,1,NA,3,FALSE,FALSE,0,NA,0,1
774027634230195936,2023-12-14,Mount Pleasant,49.25825925511524,-123.11434909167956,Entire home/apt,3,1 bath,1,$190.00,1,TRUE,FALSE,17,5,0,1
774077690501416084,2023-12-14,Mount Pleasant,49.26904,-123.10117,Entire home/apt,6,1 bath,5,$72.00,2,TRUE,FALSE,95,4.89,66,5
774295928860048545,2023-12-14,Downtown Eastside,49.28057,-123.10079,Private room,2,2 baths,2,$149.00,30,TRUE,TRUE,2,5,276,2
774742091795229302,2023-12-14,Mount Pleasant,49.26918262894002,-123.10237257652,Entire home/apt,2,1 bath,1,$138.00,3,TRUE,FALSE,49,4.98,0,2
774764042569967907,2023-12-14,West End,49.29150195862198,-123.132893579806,Entire home/apt,2,1 bath,1,$145.00,30,FALSE,TRUE,0,NA,364,1
774867293948514142,2023-12-14,Downtown Eastside,49.2796505,-123.1001372,Entire home/apt,4,1 bath,2,$104.00,2,FALSE,FALSE,37,4.62,45,1
774913574301103453,2023-12-14,Grandview-Woodland,49.27223,-123.06921,Entire home/apt,2,1 bath,1,$120.00,4,FALSE,FALSE,1,5,70,2
775137983823449655,2023-12-13,Grandview-Woodland,49.28688078873269,-123.06167976121984,Entire home/apt,8,1.5 baths,4,$225.00,1,FALSE,FALSE,63,4.71,339,1
775333984911683419,2023-12-14,South Cambie,49.2449905,-123.1178185,Entire home/apt,6,1 bath,3,$141.00,1,FALSE,TRUE,32,4.25,148,1
775773736658820762,2023-12-14,Kitsilano,49.26346,-123.15545,Entire home/apt,2,1 bath,1,$93.00,30,FALSE,FALSE,2,5,85,1
776053294115823846,2023-12-14,Downtown,49.27837,-123.12056,Entire home/apt,2,1 bath,1,$240.00,2,TRUE,FALSE,41,4.74,0,21
776166449631598536,2023-12-14,Kerrisdale,49.22283,-123.14469,Entire home/apt,8,2 baths,3,$207.00,3,FALSE,TRUE,25,4.88,137,5
776393339971518015,2023-12-14,Downtown,49.27326989918264,-123.12977512645874,Entire home/apt,4,1 bath,2,NA,29,TRUE,TRUE,7,5,0,1
776514171059457790,2023-12-14,Downtown,49.28649,-123.12338,Entire home/apt,4,2 baths,2,$172.00,2,TRUE,TRUE,58,4.86,0,3
776732819751344130,2023-12-13,Arbutus Ridge,49.25320249471393,-123.1718400918512,Entire home/apt,3,1 bath,1,$154.00,2,TRUE,FALSE,26,4.96,78,1
776888971351739583,2023-12-14,Victoria-Fraserview,49.23041,-123.0571,Entire home/apt,4,1 bath,2,$82.00,1,TRUE,FALSE,64,4.67,78,2
777106476710520529,2023-12-14,Downtown,49.27973,-123.12074,Entire home/apt,8,2 baths,3,$250.00,2,TRUE,FALSE,71,4.99,37,2
777596463983666197,2023-12-13,Hastings-Sunrise,49.26564,-123.05446,Entire home/apt,4,1 bath,2,$69.00,30,FALSE,TRUE,3,4.67,307,134
777603663924481292,2023-12-25,Downtown,49.28128,-123.12194,Entire home/apt,4,1 bath,2,$156.00,3,TRUE,FALSE,36,4.95,0,1
777611768908952156,2023-12-14,Mount Pleasant,49.2640112,-123.0828097,Entire home/apt,4,2 baths,2,$160.00,30,FALSE,FALSE,2,5,178,1
777620936976468053,2023-12-13,West Point Grey,49.26504062291546,-123.2137796465438,Private room,2,1 shared bath,1,$89.00,1,FALSE,FALSE,24,4.63,307,4
777669528494273192,2023-12-14,West End,49.283343,-123.1354191,Entire home/apt,4,1 bath,2,$320.00,30,FALSE,FALSE,0,NA,89,1
777679941260560186,2023-12-13,Downtown,49.273983429428846,-123.11532068495366,Entire home/apt,3,1 bath,2,$175.00,30,FALSE,TRUE,3,5,213,1
777802264541579499,2023-12-14,Downtown,49.28738120000001,-123.1237839,Entire home/apt,2,1 bath,1,$299.00,3,TRUE,FALSE,31,4.97,202,1
777845719535661781,2023-12-13,Downtown,49.27274,-123.11582,Private room,1,1 private bath,1,$140.00,30,FALSE,FALSE,0,NA,364,1
778302810621784920,2023-12-14,Downtown,49.2749061,-123.1310278,Entire home/apt,4,1.5 baths,2,$220.00,30,FALSE,FALSE,0,NA,365,1
779058112434483277,2023-12-13,Dunbar Southlands,49.23585,-123.17162,Private room,4,1 private bath,2,$88.00,1,NA,FALSE,4,4.75,72,2
779078120266788886,2023-12-14,Downtown,49.28779,-123.12293,Entire home/apt,2,1 bath,1,$123.00,1,FALSE,TRUE,74,4.73,193,1
779189888706984021,2023-12-14,Kensington-Cedar Cottage,49.23443,-123.06008,Entire home/apt,5,1 bath,4,$200.00,2,FALSE,TRUE,1,5,327,3
779192581454708786,2023-12-14,Downtown,49.27952,-123.12554,Entire home/apt,4,2 baths,2,$302.00,1,TRUE,FALSE,52,4.87,9,1
779216992876850847,2023-12-13,Riley Park,49.23368581979126,-123.09988401196868,Private room,4,2.5 baths,2,$238.00,2,FALSE,FALSE,2,5,180,1
779641502836271242,2023-12-14,Kensington-Cedar Cottage,49.25878909999999,-123.0630183,Private room,4,1 private bath,1,$73.00,2,TRUE,FALSE,44,4.91,0,1
779888257712433166,2023-12-14,Hastings-Sunrise,49.270504297760574,-123.03211725068702,Entire home/apt,6,2 baths,3,$199.00,1,TRUE,FALSE,35,4.8,191,1
779915751176813089,2023-12-14,Shaughnessy,49.24603,-123.14128,Entire home/apt,8,3 baths,5,$514.00,2,TRUE,FALSE,16,4.94,22,1
780351322964363373,2023-12-14,Renfrew-Collingwood,49.24589,-123.03721,Entire home/apt,4,1 bath,2,$40.00,2,FALSE,FALSE,66,4.76,63,4
780399309657039501,2023-12-14,Downtown,49.27845,-123.11992,Entire home/apt,2,1 bath,1,$158.00,2,TRUE,FALSE,64,4.74,0,1
780461253140986859,2023-12-14,Kensington-Cedar Cottage,49.24427,-123.07148,Entire home/apt,4,1 bath,2,$120.00,30,FALSE,FALSE,33,4.64,306,1
780469249463773079,2023-12-14,Renfrew-Collingwood,49.24013,-123.0534,Entire home/apt,4,1 bath,2,$203.00,1,TRUE,TRUE,39,4.9,0,1
780477713613564593,2023-12-13,Fairview,49.26362,-123.12055,Entire home/apt,2,1 bath,1,$150.00,45,FALSE,FALSE,0,NA,346,1
780599393228932130,2023-12-14,Kitsilano,49.26689,-123.15787,Entire home/apt,4,1 bath,2,$165.00,30,FALSE,TRUE,7,5,0,134
780704802382483693,2023-12-13,Kitsilano,49.26001,-123.14852,Entire home/apt,3,1 bath,1,$159.00,2,TRUE,TRUE,58,4.88,198,1
781274178744211833,2023-12-13,Hastings-Sunrise,49.2899795,-123.0437868,Entire home/apt,3,1.5 baths,2,$109.00,2,FALSE,FALSE,40,4.9,271,16
781314353009787171,2023-12-14,Downtown Eastside,49.2781168,-123.0995864,Entire home/apt,2,1 bath,1,$116.00,2,TRUE,FALSE,61,4.8,330,1
781526387244147505,2023-12-14,Downtown,49.27341,-123.12964,Entire home/apt,4,1 bath,2,$174.00,2,FALSE,FALSE,49,4.78,36,1
781945357451034232,2023-12-14,West End,49.28225019470966,-123.12580580518916,Entire home/apt,2,1 bath,1,$153.00,3,TRUE,TRUE,32,4.94,84,1
782099100890749143,2023-12-14,Downtown,49.29062,-123.12818,Entire home/apt,6,2.5 baths,3,$560.00,30,FALSE,FALSE,10,4.6,147,9
782109878993722953,2023-12-14,Downtown,49.27566,-123.13016,Entire home/apt,4,2 baths,2,$300.00,30,FALSE,FALSE,1,3,147,9
782139911626776905,2023-12-13,Kitsilano,49.26789,-123.14716,Entire home/apt,5,2 baths,4,$329.00,30,FALSE,FALSE,1,5,365,1
782520183040501363,2023-12-14,West End,49.28316,-123.12937,Private room,2,1 shared bath,1,NA,30,FALSE,FALSE,0,NA,365,1
782593654109607421,2023-12-13,Downtown,49.27704,-123.12338,Entire home/apt,4,1 bath,2,$260.00,30,TRUE,FALSE,2,5,365,41
782611575046081777,2023-12-14,Downtown,49.27865,-123.12334,Private room,6,2 baths,2,$385.00,30,TRUE,FALSE,1,5,365,41
782659964928984365,2023-12-14,Mount Pleasant,49.2653542,-123.0997137,Entire home/apt,2,1 bath,1,NA,2,FALSE,TRUE,37,4.84,0,1
782678952292919576,2023-12-14,Downtown,49.2748,-123.12587,Entire home/apt,4,1 bath,2,$270.00,30,TRUE,FALSE,0,NA,256,41
782681654610273112,2023-12-14,Mount Pleasant,49.27131,-123.10341,Entire home/apt,4,1 bath,2,NA,2,TRUE,FALSE,39,4.95,0,1
782684993382116305,2023-12-14,Downtown,49.2739053,-123.126715,Entire home/apt,4,1 bath,2,$270.00,30,TRUE,FALSE,1,5,256,41
782691713238716204,2023-12-14,Downtown,49.2739053,-123.126715,Entire home/apt,6,2 baths,3,$395.00,31,TRUE,FALSE,1,5,331,41
782700195970342876,2023-12-14,Downtown,49.27329,-123.12572,Entire home/apt,6,2 baths,3,$395.00,31,TRUE,FALSE,1,5,332,41
782705998124970403,2023-12-14,Downtown,49.2739053,-123.126715,Entire home/apt,6,2 baths,3,$395.00,31,TRUE,FALSE,2,5,0,41
782712461560831043,2023-12-14,Downtown,49.2764611,-123.1295442,Entire home/apt,6,1 bath,3,$385.00,30,TRUE,FALSE,1,4,365,41
782725694993661305,2023-12-14,Downtown,49.2764611,-123.1295442,Entire home/apt,6,1 bath,3,$385.00,30,TRUE,FALSE,2,4.5,365,41
782729996829141579,2023-12-14,Downtown,49.2764611,-123.1295442,Entire home/apt,4,1 bath,1,$260.00,30,TRUE,FALSE,1,5,342,41
782731591894346396,2023-12-13,Kitsilano,49.27262,-123.16051,Entire home/apt,3,1 bath,2,$96.00,30,TRUE,FALSE,5,5,160,26
782735905178082733,2023-12-14,Downtown,49.27718,-123.12843,Entire home/apt,4,1 bath,1,$260.00,30,TRUE,FALSE,1,5,341,41
782740817863252762,2023-12-14,Downtown,49.2764611,-123.1295442,Entire home/apt,2,1 bath,1,$240.00,30,TRUE,FALSE,2,5,342,41
782746409516531027,2023-12-13,Kitsilano,49.27079,-123.15995,Entire home/apt,3,1 bath,2,$82.00,30,TRUE,FALSE,2,5,350,26
782746430185181289,2023-12-14,Downtown,49.2764611,-123.1295442,Entire home/apt,2,1 bath,1,$240.00,30,TRUE,FALSE,3,5,342,41
782859964881605383,2023-12-13,Kitsilano,49.27282,-123.1497,Entire home/apt,8,1 bath,3,$225.00,1,TRUE,TRUE,68,4.76,265,1
782975249619280752,2023-12-13,Mount Pleasant,49.26475019999999,-123.0997003,Entire home/apt,3,1 bath,1,$120.00,30,FALSE,FALSE,0,NA,269,1
782996845381839196,2023-12-13,Fairview,49.260812978255984,-123.13477763997302,Entire home/apt,4,1 bath,2,$120.00,30,FALSE,FALSE,0,NA,130,2
783390850504213687,2023-12-14,West End,49.287521,-123.1403761,Entire home/apt,4,2 baths,2,$215.00,30,FALSE,FALSE,1,5,89,2
783440501748012731,2023-12-14,West Point Grey,49.26274,-123.20158,Entire home/apt,5,1 bath,2,$79.00,1,FALSE,TRUE,25,4.5,0,18
783449724931059319,2023-12-13,Kensington-Cedar Cottage,49.2492167,-123.0628087,Entire home/apt,3,1 bath,2,$168.00,2,TRUE,TRUE,45,4.87,96,5
783985445057780715,2023-12-14,Riley Park,49.2563117,-123.0924612,Entire home/apt,8,2.5 baths,4,$149.00,1,TRUE,TRUE,61,4.81,0,3
784066757773092296,2023-12-14,Kitsilano,49.26867,-123.15363,Private room,1,1 shared bath,1,NA,1,FALSE,FALSE,0,NA,0,1
784265300876321799,2023-12-14,Mount Pleasant,49.26147311835921,-123.09071133439328,Entire home/apt,4,1 bath,2,$107.00,1,FALSE,FALSE,48,4.71,0,2
784894115932765966,2023-12-13,Kensington-Cedar Cottage,49.246684852068654,-123.06196226311378,Entire home/apt,4,1 bath,2,$88.00,1,TRUE,TRUE,55,4.8,180,1
785141383639941686,2023-12-13,Mount Pleasant,49.26160155651408,-123.08955123972034,Entire home/apt,2,1 bath,1,$97.00,1,FALSE,TRUE,25,4.56,77,2
785160449385995727,2023-12-13,West Point Grey,49.2621356,-123.2022635,Private room,2,1 shared bath,2,$70.00,1,FALSE,TRUE,15,4,90,18
785567536544803331,2023-12-13,Dunbar Southlands,49.25380730495728,-123.1884930232788,Entire home/apt,2,1 bath,1,$104.00,30,TRUE,FALSE,3,5,89,1
785586788597305231,2023-12-13,West Point Grey,49.2621356,-123.2022635,Private room,2,1 shared bath,1,$59.00,1,FALSE,TRUE,25,4.24,178,18
786037083171904179,2023-12-14,West Point Grey,49.2621356,-123.2022635,Private room,2,1 shared bath,2,$89.00,1,FALSE,TRUE,24,4.6,0,18
786043260900322751,2023-12-13,West Point Grey,49.2621356,-123.2022635,Private room,2,1 shared bath,1,$49.00,1,FALSE,TRUE,11,4.27,169,18
786275220610671370,2023-12-13,Mount Pleasant,49.25751103579498,-123.10797576954582,Entire home/apt,2,1 bath,1,$109.00,30,FALSE,TRUE,4,5,331,134
786317261963565121,2023-12-14,Downtown,49.27879129999999,-123.1117482,Entire home/apt,4,2 baths,2,$150.00,30,FALSE,FALSE,1,3,255,42
786429317264567226,2023-12-13,Killarney,49.22769568085145,-123.04247432041322,Private room,1,1 shared bath,1,$59.00,2,TRUE,TRUE,32,4.88,146,2
786468734150465231,2023-12-14,Riley Park,49.2536267,-123.1042341,Entire home/apt,6,2 baths,3,$199.00,3,FALSE,FALSE,20,4.85,80,1
786555054001547835,2023-12-13,Dunbar Southlands,49.24818344146039,-123.18477901161847,Private room,3,1 private bath,1,$119.00,3,FALSE,FALSE,0,NA,363,1
787070840956286074,2023-12-14,Kensington-Cedar Cottage,49.24810641825255,-123.0649460162612,Entire home/apt,10,2 baths,NA,$356.00,1,TRUE,FALSE,37,4.92,226,1
787246310766701749,2023-12-14,Downtown,49.28738120000001,-123.1237839,Entire home/apt,4,2 baths,2,$551.00,2,TRUE,FALSE,14,5,0,3
787498073896401910,2023-12-13,Mount Pleasant,49.26088556177316,-123.11168632277996,Private room,2,1 private bath,1,$59.00,30,FALSE,TRUE,0,NA,365,10
787513300325724312,2023-12-13,Mount Pleasant,49.25912858898965,-123.11314171227788,Private room,2,1 private bath,1,$59.00,30,FALSE,TRUE,0,NA,365,10
787525129882674319,2023-12-13,Mount Pleasant,49.25845381226787,-123.11315782297076,Private room,1,1 private bath,1,$47.00,30,FALSE,TRUE,0,NA,365,10
787674726735576470,2023-12-14,Kitsilano,49.2727315522749,-123.15361398870375,Private room,1,1 private bath,1,$80.00,90,FALSE,FALSE,0,NA,149,1
787828171488437782,2023-12-13,Renfrew-Collingwood,49.23684715597357,-123.03132829056456,Entire home/apt,2,1 bath,1,$150.00,30,FALSE,FALSE,5,4.8,365,1
787962480240405972,2023-12-13,Downtown,49.2749198,-123.1150309,Entire home/apt,2,1 bath,1,$100.00,30,FALSE,FALSE,3,4.67,334,42
788322480886030725,2023-12-14,Downtown,49.27848551705837,-123.1059498494046,Entire home/apt,9,2 baths,4,$265.00,1,FALSE,FALSE,46,4.74,159,1
788529677978865032,2023-12-14,Downtown,49.2749061,-123.1310273,Entire home/apt,4,2.5 baths,2,$305.00,30,TRUE,FALSE,2,5,301,2
788546781464667885,2023-12-14,Downtown,49.27451292086919,-123.1289206701527,Entire home/apt,2,1 bath,1,$350.00,30,FALSE,TRUE,0,NA,364,1
788673225826567288,2023-12-14,Grandview-Woodland,49.27315332885529,-123.07489496720754,Entire home/apt,4,1 bath,2,$150.00,90,TRUE,FALSE,3,4.67,162,2
789194123181151805,2023-12-14,West End,49.28271781561744,-123.1253743677882,Entire home/apt,3,1 bath,2,$55.00,5,TRUE,FALSE,40,4.78,41,3
789460734803935059,2023-12-14,Downtown,49.2786,-123.10767,Entire home/apt,4,1 bath,2,$202.00,2,TRUE,TRUE,55,4.93,0,1
789766470615732150,2023-12-14,Victoria-Fraserview,49.21825725830471,-123.07576038289672,Entire home/apt,4,1 bath,2,$216.00,30,TRUE,FALSE,0,NA,165,8
789805599143977166,2023-12-13,Downtown Eastside,49.27997686068157,-123.09242441099752,Entire home/apt,6,3 baths,3,$664.00,3,TRUE,FALSE,1,5,353,2
789875243894834982,2023-12-13,Kerrisdale,49.22125606068049,-123.1537924582135,Private room,2,Shared half-bath,1,$75.00,30,TRUE,TRUE,2,5,122,6
790553076076537355,2023-12-14,Downtown,49.2792118,-123.1214803,Entire home/apt,5,1.5 baths,2,$180.00,2,TRUE,FALSE,58,4.83,66,1
790584045658409816,2023-12-14,Kensington-Cedar Cottage,49.2377703,-123.0692329,Private room,2,1 private bath,1,$88.00,1,TRUE,FALSE,75,4.92,341,6
790747466084276380,2023-12-13,Mount Pleasant,49.2604744196924,-123.0783660231613,Private room,2,1 shared bath,1,$39.00,1,FALSE,TRUE,3,2.67,365,6
790859210317610042,2023-12-14,Hastings-Sunrise,49.26944189758296,-123.03696106182204,Entire home/apt,5,1 bath,3,$185.00,3,FALSE,FALSE,20,4.55,0,1
791505779065585768,2023-12-14,Downtown,49.27902903761153,-123.12085266982348,Entire home/apt,5,2 baths,3,$237.00,2,TRUE,FALSE,43,5,22,1
791512493478096735,2023-12-14,West End,49.29209306832252,-123.13461431705193,Entire home/apt,2,1 bath,1,$100.00,30,FALSE,FALSE,4,5,317,1
791693837666699874,2023-12-14,Downtown,49.2784951,-123.1296296,Entire home/apt,4,1 bath,2,$150.00,1,FALSE,FALSE,24,4.92,0,1
792038824743590871,2023-12-14,West End,49.28967515810373,-123.1380852481632,Private room,4,1 bath,2,$260.00,1,TRUE,FALSE,11,5,314,11
792165839918346704,2023-12-13,Mount Pleasant,49.27060786920168,-123.10399994049644,Entire home/apt,3,1 bath,1,$189.00,30,FALSE,TRUE,3,5,334,10
792767566503426938,2023-12-13,Renfrew-Collingwood,49.24477061423001,-123.0312595143914,Entire home/apt,4,1 bath,2,$119.00,1,TRUE,TRUE,43,4.86,68,2
792768413406632626,2023-12-14,Downtown,49.2853076,-123.1182532,Entire home/apt,4,1 bath,2,$120.00,2,TRUE,TRUE,27,4.93,3,1
792791696005129796,2023-12-14,Downtown,49.2762926,-123.1308973,Entire home/apt,2,1 bath,1,$200.00,30,FALSE,TRUE,0,NA,364,1
792835257026773326,2023-12-14,Downtown Eastside,49.28338,-123.10312,Entire home/apt,4,2 baths,2,$188.00,6,FALSE,FALSE,17,4.41,6,1
792883005062628538,2023-12-14,Downtown,49.2733795,-123.1164917,Entire home/apt,4,2 baths,2,$215.00,90,FALSE,FALSE,0,NA,364,42
792998812490913681,2023-12-14,West End,49.29097600000001,-123.141557,Entire home/apt,3,1 bath,2,$100.00,30,FALSE,FALSE,5,4.8,342,1
793019747797442593,2023-12-14,Downtown,49.28901519999999,-123.1208992,Entire home/apt,4,2.5 baths,2,$285.00,30,FALSE,FALSE,1,5,333,42
793062745812616933,2023-12-14,Downtown,49.27687570000001,-123.1272035,Entire home/apt,5,1 bath,3,$162.00,1,TRUE,FALSE,64,4.86,0,1
793384773896731046,2023-12-14,Downtown,49.27707121736741,-123.12879134967211,Entire home/apt,4,2 baths,2,$217.00,30,TRUE,FALSE,0,NA,162,2
793494664535473480,2023-12-14,South Cambie,49.25581810000001,-123.1162225,Entire home/apt,2,1 bath,1,$135.00,2,FALSE,TRUE,48,4.78,0,1
793506296433217033,2023-12-13,Renfrew-Collingwood,49.24946250086645,-123.04893857581447,Private room,2,1 private bath,2,$114.00,2,TRUE,FALSE,23,5,178,1
793625566805364379,2023-12-14,Sunset,49.23225919999999,-123.10178,Entire home/apt,6,1 bath,2,$163.00,1,FALSE,TRUE,57,4.74,339,2
793847698514024443,2023-12-13,Renfrew-Collingwood,49.23803910965998,-123.05548224371468,Entire home/apt,2,1 bath,1,$59.00,2,FALSE,FALSE,16,4.81,22,1
793861998504594431,2023-12-14,Kensington-Cedar Cottage,49.24194415534615,-123.06487922927766,Entire home/apt,3,2 baths,3,$124.00,1,TRUE,FALSE,37,4.92,0,1
794280165133001580,2023-12-13,Kitsilano,49.26482999194118,-123.14686960531112,Entire home/apt,11,5 baths,6,$900.00,7,FALSE,FALSE,0,NA,356,30
794392552301862809,2023-12-13,Renfrew-Collingwood,49.24237532124759,-123.04880713507512,Private room,1,1 shared bath,1,$62.00,2,TRUE,FALSE,35,4.97,85,2
795686060974594876,2023-12-14,Downtown,49.27784656145018,-123.11288256783315,Entire home/apt,4,1.5 baths,2,$145.00,30,TRUE,FALSE,0,NA,32,2
795722019446230146,2023-12-14,Kitsilano,49.27079292611299,-123.1598575793904,Entire home/apt,4,1 bath,2,$133.00,30,FALSE,TRUE,3,4.75,0,134
795746575399669463,2023-12-13,Kitsilano,49.27155,-123.16016,Entire home/apt,2,1 bath,1,$78.00,30,FALSE,TRUE,4,5,168,134
796462455882938909,2023-12-14,West End,49.28763057763371,-123.12775440711084,Entire home/apt,4,1 bath,2,$141.00,30,TRUE,FALSE,6,5,287,5
797051402804813063,2023-12-13,Renfrew-Collingwood,49.237858405854304,-123.04733561000572,Private room,1,1 shared bath,1,$44.00,1,TRUE,FALSE,8,5,12,5
797145219359108764,2023-12-14,Downtown,49.27714197961392,-123.12816229570645,Entire home/apt,2,1 bath,1,NA,30,FALSE,TRUE,0,NA,0,3
797150354313292880,2023-12-14,Riley Park,49.23349097145367,-123.11296785346866,Entire home/apt,4,1 bath,2,$162.00,1,FALSE,TRUE,9,4.22,107,1
797430402003013697,2023-12-14,Strathcona,49.2681930069661,-123.09632285575964,Entire home/apt,2,1 bath,1,$152.00,2,TRUE,FALSE,64,4.97,0,1
797818349503566326,2023-12-14,Downtown,49.2765895498108,-123.13063528740076,Entire home/apt,5,2 baths,3,$212.00,30,FALSE,FALSE,1,4,183,1
797991977818867890,2023-12-14,Downtown,49.277676794562446,-123.13076873133208,Entire home/apt,6,2 baths,3,$144.00,2,FALSE,FALSE,15,4.44,0,1
798012669687190751,2023-12-14,Downtown,49.27917523611148,-123.10916672765852,Entire home/apt,7,2 baths,3,$173.00,1,TRUE,TRUE,82,4.87,106,3
798028138201131568,2023-12-14,Downtown,49.28062150376186,-123.1229508586542,Entire home/apt,3,1 bath,2,$120.00,1,TRUE,TRUE,37,4.81,348,1
798220331047928469,2023-12-14,Downtown,49.27883,-123.10938,Entire home/apt,6,2 baths,3,$175.00,2,TRUE,TRUE,36,4.86,2,1
798248080945217762,2023-12-14,Downtown,49.2792813,-123.1065474,Entire home/apt,5,1 bath,3,$156.00,2,FALSE,FALSE,83,4.56,0,43
798604031502890897,2023-12-14,Victoria-Fraserview,49.21962554615492,-123.07367965718144,Entire home/apt,8,3.5 baths,4,$445.00,2,FALSE,TRUE,13,4.69,83,5
798766731463057163,2023-12-14,Downtown,49.275218982589,-123.1287852895555,Entire home/apt,4,1 bath,2,$200.00,2,TRUE,FALSE,47,4.9,0,1
798862783922047458,2023-12-14,Downtown Eastside,49.28196409000889,-123.10997388954728,Entire home/apt,4,1 bath,1,$115.00,1,FALSE,FALSE,54,4.76,0,1
798889942621016112,2023-12-13,Riley Park,49.24908,-123.09919,Entire home/apt,2,1 bath,1,$101.00,1,TRUE,FALSE,58,4.79,298,3
799266345944615437,2023-12-13,Mount Pleasant,49.26044,-123.07826,Private room,2,1 shared bath,1,$39.00,1,FALSE,TRUE,2,1.5,365,6
799278251562293222,2023-12-13,Mount Pleasant,49.26934697287044,-123.10896507253806,Entire home/apt,4,2.5 baths,2,"$2,888.00",30,FALSE,FALSE,0,NA,364,1
800235844937541326,2023-12-14,Downtown,49.2783619,-123.1269471,Entire home/apt,3,1 bath,2,$104.00,30,FALSE,FALSE,2,5,36,1
800246863093796215,2023-12-14,Oakridge,49.2266582,-123.1132679,Shared room,1,1 shared bath,1,$48.00,30,FALSE,FALSE,0,NA,356,1
800433241339540478,2023-12-14,West End,49.279193696357545,-123.13130322310523,Entire home/apt,3,1 bath,1,$205.00,30,FALSE,FALSE,0,NA,0,2
800685316347580213,2023-12-13,Riley Park,49.255786512945726,-123.10526406213285,Entire home/apt,2,1 bath,1,$38.00,3,FALSE,TRUE,20,4.85,335,134
800799687233801106,2023-12-13,Marpole,49.20772372435172,-123.11831602659676,Entire home/apt,6,2.5 baths,3,$181.00,2,FALSE,TRUE,22,4.5,342,134
800935892830608949,2023-12-14,West End,49.27861,-123.13073,Entire home/apt,4,1 bath,1,$323.00,1,TRUE,FALSE,31,4.9,339,2
800970191867596004,2023-12-13,Hastings-Sunrise,49.2883,-123.04562,Entire home/apt,14,3 baths,7,$490.00,2,TRUE,FALSE,13,5,311,3
801024168663683393,2023-12-13,Mount Pleasant,49.2708692,-123.1016807,Entire home/apt,6,2 baths,3,$426.00,60,FALSE,FALSE,0,NA,364,2
801089556858531178,2023-12-14,Downtown,49.27883660744149,-123.1077826232788,Entire home/apt,7,2 baths,4,$339.00,2,TRUE,FALSE,20,4.81,0,1
801110086514791175,2023-12-13,Grandview-Woodland,49.27752218193026,-123.05715206571274,Entire home/apt,4,1 bath,2,$243.00,1,TRUE,FALSE,35,4.97,75,1
801409921262940777,2023-12-14,Dunbar Southlands,49.241305845888334,-123.18757557964432,Entire home/apt,4,1 bath,3,$275.00,3,TRUE,FALSE,7,5,343,1
801528499159786130,2023-12-14,West End,49.29119065918921,-123.13252684667218,Entire home/apt,2,1 bath,1,$125.00,30,TRUE,FALSE,4,4.75,191,37
801578582519247796,2023-12-14,Shaughnessy,49.23786765686442,-123.1483505542135,Entire home/apt,9,3 baths,6,$550.00,3,TRUE,FALSE,12,4.92,357,1
802186546425921012,2023-12-14,Riley Park,49.24870079291525,-123.10519754419929,Entire home/apt,4,1 bath,2,$205.00,1,TRUE,FALSE,11,4.55,81,1
